2020-12-02 18:10:20,603 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:10:20,604 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:10:20,624 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:10:20,759 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:10:20,928 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:10:25,381 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:30,243 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:35,106 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:35,343 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:10:35,937 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:10:35,938 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:10:35,939 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:10:35,952 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:10:36,253 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:10:39,982 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:44,807 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:49,679 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:49,884 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:10:51,257 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:10:51,257 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:10:51,258 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:10:51,278 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:10:51,594 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:10:54,578 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:59,479 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:11:04,344 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:11:04,553 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:11:06,600 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:11:06,601 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:11:06,601 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:11:06,608 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:11:06,882 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:11:09,167 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:11:14,031 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:11:18,857 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:11:19,069 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:11:21,886 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:11:21,887 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:11:21,887 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
